1,1.7695976748902232e-06
2,1.415678139912181e-06
3,1.0617586049341282e-06
4,1.061758604934135e-06
5,1.061758604934135e-06
6,1.4156781399121777e-06
7,1.4156781399121777e-06
8,1.4156781399121777e-06
9,1.7695976748902136e-06
10,1.4156781399121845e-06
11,1.7695976748902136e-06
12,1.7695976748902272e-06
13,2.12351720986827e-06
14,1.7695976748902272e-06
15,1.7695976748902272e-06
16,2.1235172098682835e-06
17,2.1235172098682835e-06
18,2.1235172098682835e-06
19,2.1235172098682835e-06
20,2.1235172098682563e-06
21,2.4774367448463126e-06
22,2.4774367448463126e-06
23,2.831356279824342e-06
24,2.4774367448463126e-06
25,2.831356279824369e-06
26,2.831356279824369e-06
27,2.831356279824342e-06
28,3.185275814802371e-06
29,2.831356279824342e-06
30,3.185275814802425e-06
31,3.185275814802371e-06
32,3.185275814802425e-06
33,3.5391953497804544e-06
34,3.5391953497804544e-06
35,3.5391953497804544e-06
36,3.5391953497804544e-06
37,3.5391953497804544e-06
38,3.8931148847584835e-06
39,3.8931148847584835e-06
40,4.247034419736513e-06
41,3.8931148847584835e-06
42,4.247034419736567e-06
43,4.600953954714596e-06
44,4.600953954714488e-06
45,4.247034419736567e-06
46,4.600953954714596e-06
47,4.600953954714596e-06
48,4.600953954714596e-06
49,4.600953954714596e-06
50,4.954873489692625e-06
51,4.954873489692625e-06
52,4.954873489692625e-06
53,4.954873489692625e-06
54,6.37055162960485e-06
55,4.954873489692625e-06
56,5.3087930246706544e-06
57,5.3087930246706544e-06
58,5.3087930246706544e-06
59,5.3087930246706544e-06
60,5.662712559648684e-06
61,5.662712559648684e-06
62,5.662712559648684e-06
63,6.016632094626713e-06
64,6.016632094626821e-06
65,6.016632094626821e-06
66,6.016632094626604e-06
67,6.370551629604742e-06
68,6.370551629604959e-06
69,6.370551629604959e-06
70,6.370551629604742e-06
71,6.370551629604959e-06
72,6.7244711645828795e-06
73,6.7244711645828795e-06
74,6.370551629604742e-06
75,7.078390699561017e-06
76,7.078390699561017e-06
77,7.078390699561017e-06
78,6.7244711645828795e-06
79,7.0783906995608e-06
80,7.432310234538938e-06
81,7.432310234538721e-06
82,7.432310234538938e-06
83,7.786229769517075e-06
84,7.432310234538938e-06
85,7.786229769517075e-06
86,7.432310234538938e-06
87,7.786229769517075e-06
88,8.140149304494996e-06
89,8.140149304494996e-06
90,8.494068839473134e-06
91,8.140149304494996e-06
92,8.140149304494996e-06
93,1.2033264189253426e-05
94,1.3448942329165759e-05
95,1.27411032592097e-05
96,8.847988374451055e-06
97,8.494068839473134e-06
98,8.847988374451055e-06
99,8.847988374451055e-06
100,8.847988374451488e-06
101,8.847988374451055e-06
102,9.201907909428975e-06
103,9.201907909429409e-06
104,9.55582744440733e-06
105,9.201907909428975e-06
106,9.555827444406896e-06
107,9.55582744440733e-06
108,9.90974697938525e-06
109,9.55582744440733e-06
110,9.55582744440733e-06
111,9.55582744440733e-06
112,9.90974697938525e-06
113,9.90974697938525e-06
114,1.0263666514363171e-05
115,1.0263666514363171e-05
116,1.0263666514363171e-05
117,1.0617586049341526e-05
118,1.0263666514363605e-05
119,1.0617586049341092e-05
120,1.3095022794187405e-05
121,1.0971505584319013e-05
122,1.1325425119297367e-05
123,1.1325425119297367e-05
124,1.1325425119297367e-05
125,5.839672327137731e-05
126,1.1325425119297367e-05
127,1.1325425119297367e-05
128,1.1325425119297367e-05
129,6.476727490098248e-05
130,1.1325425119297367e-05
131,1.1679344654275288e-05
132,5.94584818763115e-05
133,3.574587303278257e-05
134,3.5391953497805086e-05
135,3.574587303278257e-05
136,3.609979256776006e-05
137,1.2033264189253642e-05
138,1.238718372423113e-05
139,3.539195349780422e-05
140,3.6453712102738414e-05
141,3.751547070767261e-05
142,3.6453712102738414e-05
143,3.645371210273928e-05
144,1.2741103259209484e-05
145,3.680763163771677e-05
146,3.680763163771677e-05
147,3.7161551172694256e-05
148,3.7161551172694256e-05
149,3.680763163771677e-05
150,3.716155117269512e-05
151,3.751547070767261e-05
152,3.822330977762932e-05
153,3.680763163771677e-05
154,1.3448942329165325e-05
155,1.4156781399121167e-05
156,3.7161551172694256e-05
157,1.4156781399122034e-05
158,1.380286186414368e-05
159,3.716155117269512e-05
160,3.78693902426501e-05
161,3.822330977762845e-05
162,3.716155117269512e-05
163,1.4156781399122034e-05
164,3.8577229312607673e-05
165,3.822330977762845e-05
166,3.928506838256265e-05
167,1.4864620469077008e-05
168,3.8577229312606806e-05
169,3.8577229312606806e-05
170,3.8577229312606806e-05
171,0.00323624022783924
172,3.9638987917541e-05
173,3.9992907452520224e-05
174,3.999290745251849e-05
175,3.9285068382563515e-05
176,3.928506838256178e-05
177,5.344184978168555e-05
178,3.9638987917541e-05
179,1.592637907401294e-05
180,4.0346826987495976e-05
181,3.9638987917541e-05
182,3.9285068382563515e-05
183,3.9285068382563515e-05
184,4.105466605745442e-05
185,3.9638987917541e-05
186,3.999290745251849e-05
187,3.9638987917541e-05
188,3.9992907452520224e-05
189,4.1762505127409394e-05
190,1.6988137678947135e-05
191,4.07007465224752e-05
192,4.105466605745442e-05
193,4.140858559243191e-05
194,1.69881376789454e-05
195,4.070074652247346e-05
196,4.105466605745442e-05
197,4.105466605745442e-05
198,4.211642466238688e-05
199,4.105466605745095e-05
200,4.1762505127409394e-05
201,4.1762505127405924e-05
202,4.1762505127409394e-05
203,4.105466605745095e-05
204,4.211642466239035e-05
205,4.211642466238688e-05
206,4.211642466238688e-05
207,4.211642466238688e-05
208,4.6363459082127134e-05
209,4.247034419736437e-05
210,4.211642466239035e-05
211,4.1762505127409394e-05
212,6.653687257587512e-05
213,4.247034419736437e-05
214,4.2824263732341855e-05
215,4.247034419736437e-05
216,4.353210280229683e-05
217,4.211642466238688e-05
218,4.423994187225527e-05
219,4.2824263732345325e-05
220,4.317818326731934e-05
221,6.653687257587165e-05
222,4.35321028023003e-05
223,4.3886022337277786e-05
224,4.3886022337277786e-05
225,4.3886022337277786e-05
226,4.3886022337277786e-05
227,4.2824263732345325e-05
228,4.317818326732281e-05
229,4.35321028023003e-05
230,4.423994187225527e-05
231,4.3886022337277786e-05
232,4.4947780942213716e-05
233,2.229693070361638e-05
234,2.123517209868392e-05
235,2.0527333028725475e-05
236,2.088125256370643e-05
237,2.0527333028725475e-05
238,2.123517209868392e-05
239,2.123517209868392e-05
240,2.088125256370643e-05
241,2.0881252563702962e-05
242,2.123517209868392e-05
243,2.1589091633661406e-05
244,2.1943011168638893e-05
245,2.123517209868045e-05
246,2.123517209868392e-05
247,2.123517209868392e-05
248,2.1589091633657936e-05
249,2.1589091633661406e-05
250,2.1943011168638893e-05
251,2.1943011168638893e-05
252,2.1943011168638893e-05
253,2.1943011168638893e-05
254,2.1943011168638893e-05
255,2.5482206518420703e-05
256,2.2650850238593867e-05
257,2.229693070361985e-05
258,2.2650850238593867e-05
259,2.2650850238597336e-05
260,2.2650850238593867e-05
261,2.3004769773574824e-05
262,2.3004769773574824e-05
263,2.2650850238593867e-05
264,2.3004769773574824e-05
265,2.3004769773571354e-05
266,2.335868930855231e-05
267,2.335868930855231e-05
268,2.335868930855231e-05
269,2.3712608843529798e-05
270,2.335868930855231e-05
271,2.4066528378507285e-05
272,2.4066528378507285e-05
273,2.335868930855231e-05
274,2.3712608843526328e-05
275,2.335868930854884e-05
276,2.4066528378507285e-05
277,2.4420447913484772e-05
278,2.4420447913484772e-05
279,2.4066528378507285e-05
280,2.4066528378507285e-05
281,2.4420447913484772e-05
282,2.477436744846226e-05
283,2.4420447913484772e-05
284,2.5128286983439746e-05
285,2.477436744846226e-05
286,2.477436744846226e-05
287,2.477436744846226e-05
288,2.5128286983439746e-05
289,2.477436744846226e-05
290,2.5482206518420703e-05
291,2.5128286983439746e-05
292,2.5128286983439746e-05
293,2.5128286983439746e-05
294,2.583612605339819e-05
295,2.6543965123353164e-05
296,2.583612605339472e-05
297,2.583612605339819e-05
298,2.6190045588375677e-05
299,2.583612605339819e-05
300,2.6190045588375677e-05
301,2.583612605339472e-05
302,2.583612605339819e-05
303,2.6190045588375677e-05
304,2.583612605339472e-05
305,2.689788465833065e-05
306,2.6543965123353164e-05
307,2.6543965123353164e-05
308,2.689788465833065e-05
309,2.7251804193311607e-05
310,2.689788465833065e-05
311,2.689788465833065e-05
312,2.689788465833065e-05
313,2.689788465833065e-05
314,2.7605723728285625e-05
315,2.9021401868195573e-05
316,2.7251804193308138e-05
317,2.7605723728285625e-05
318,2.7605723728285625e-05
319,2.7605723728285625e-05
320,2.689788465833065e-05
321,2.83135627982406e-05
322,2.8667482333225025e-05
323,2.7605723728285625e-05
324,2.8313562798247538e-05
325,6.335159676106733e-05
326,3.149883861304492e-05
327,2.8667482333225025e-05
328,6.228983815613487e-05
329,6.547511397093919e-05
330,5.8042803736398085e-05
331,3.857722931260854e-05
332,3.786939024264663e-05
333,3.786939024265357e-05
334,4.070074652247346e-05
335,3.609979256775919e-05
336,3.8223309777631054e-05
337,3.893114884758603e-05
338,3.609979256775919e-05
339,3.893114884758603e-05
340,4.1408585592435376e-05
341,3.893114884758603e-05
342,3.893114884758603e-05
343,3.893114884758603e-05
344,3.9285068382563515e-05
345,3.9638987917541e-05
346,3.9638987917541e-05
347,3.716155117269859e-05
348,3.999290745251849e-05
349,3.85772293126016e-05
350,3.8223309777631054e-05
351,3.9285068382563515e-05
352,4.0346826987495976e-05
353,3.256059721797738e-05
354,3.079099954308995e-05
355,3.1144919078067435e-05
356,3.1144919078067435e-05
357,3.149883861304492e-05
358,3.149883861305186e-05
359,3.185275814802241e-05
360,3.149883861304492e-05
361,3.149883861305186e-05
362,3.079099954308995e-05
363,3.185275814802241e-05
364,4.2824263732345325e-05
365,3.1144919078067435e-05
366,3.149883861304492e-05
367,3.2206677682999896e-05
368,3.1144919078067435e-05
369,3.185275814802241e-05
370,3.185275814802935e-05
371,3.786939024265357e-05
372,3.326843628793236e-05
373,3.185275814802241e-05
374,3.185275814802935e-05
375,3.2206677682999896e-05
376,3.256059721797738e-05
377,3.291451675296181e-05
378,3.2206677682999896e-05
379,3.2206677683006835e-05
380,3.291451675295487e-05
381,3.3268436287939296e-05
382,3.2206677683006835e-05
383,3.2206677682999896e-05
384,3.291451675295487e-05
385,3.291451675295487e-05
386,3.256059721798432e-05
387,6.15819990861799e-05
388,3.362235582291678e-05
389,3.326843628793236e-05
390,3.3622355822909844e-05
391,3.4684114427849244e-05
392,3.397627535789427e-05
393,3.397627535789427e-05
394,3.397627535789427e-05
395,3.539195349780422e-05
396,3.362235582291678e-05
397,3.433019489287176e-05
398,3.433019489286482e-05
399,3.4684114427849244e-05
400,3.433019489287176e-05
401,3.857722931260854e-05
402,3.503803396282673e-05
403,3.503803396282673e-05
404,3.539195349780422e-05
405,3.503803396282673e-05
406,5.0964413036841405e-05
407,7.149174606556341e-05
408,3.609979256775919e-05
409,3.609979256776613e-05
410,3.539195349780422e-05
411,3.539195349780422e-05
412,3.609979256776613e-05
413,3.5745873032788644e-05
414,3.5745873032781705e-05
415,3.5745873032788644e-05
416,3.6807631637721105e-05
417,3.5745873032781705e-05
418,4.954873489692452e-05
419,4.600953954714965e-05
420,4.813305675701457e-05
421,4.7425217687052657e-05
422,4.919481536194703e-05
423,4.8840895826969544e-05
424,4.600953954714271e-05
425,4.6363459082120195e-05
426,4.671737861710462e-05
427,4.8840895826969544e-05
428,4.8486976291992057e-05
429,4.671737861710462e-05
430,4.954873489692452e-05
431,4.919481536194703e-05
432,5.273401071172884e-05
433,4.6363459082120195e-05
434,4.9902654431908944e-05
435,5.131833257181889e-05
436,4.7425217687059595e-05
437,5.0964413036834466e-05
438,4.6363459082120195e-05
439,5.061049350186392e-05
440,4.954873489692452e-05
441,5.131833257181889e-05
442,4.919481536194703e-05
443,4.777913722203708e-05
444,5.025657396688643e-05
445,4.8486976291992057e-05
446,4.813305675701457e-05
447,4.8486976291992057e-05
